Id,Latitude,Longitude,RouteId
3198,12.1453616,-86.2824079,3
3199,12.1459003,-86.2823517,3
3200,12.1463116,-86.2823269,3
3201,12.1469163,-86.2822887,3
3202,12.1470806,-86.2831839,3
3203,12.1471583,-86.2835944,3
3204,12.1471794,-86.2837048,3
3205,12.1472599,-86.2841269,3
3206,12.1474102,-86.2849383,3
3207,12.1474807,-86.285308,3
3208,12.1474973,-86.2854069,3
3209,12.1475473,-86.2856959,3
3210,12.1476232,-86.2861337,3
3211,12.147698,-86.2865636,3
3212,12.1478012,-86.2870829,3
3213,12.1478203,-86.2872666,3
3214,12.1478615,-86.28755,3
3215,12.1478684,-86.2876378,3
3216,12.1478831,-86.2878242,3
3217,12.1486777,-86.2877857,3
3218,12.1495432,-86.2877593,3
3219,12.1495805,-86.2883177,3
3220,12.149607,-86.2888999,3
3221,12.1496637,-86.2900219,3
3222,12.149667,-86.2902042,3
3223,12.1496803,-86.2909479,3
3224,12.14975,-86.2921471,3
3225,12.1497735,-86.2923862,3
3226,12.1498277,-86.2930289,3
3227,12.1498885,-86.2939487,3
3228,12.1499892,-86.2948242,3
3229,12.150017,-86.295123,3
3230,12.1500731,-86.2957254,3
3231,12.1501402,-86.2964035,3
3232,12.1501953,-86.2971867,3
3233,12.1502051,-86.2973263,3
3234,12.1509075,-86.2973039,3
3235,12.1512338,-86.2972868,3
3236,12.1517824,-86.2972579,3
3237,12.152129,-86.2972397,3
3238,12.1522158,-86.2972352,3
3239,12.1526169,-86.2972141,3
3240,12.1530378,-86.297192,3
3241,12.1534566,-86.29717,3
3242,12.1540562,-86.2971592,3
3243,12.1543359,-86.2971508,3
3244,12.1544783,-86.2971478,3
3245,12.155244,-86.2971096,3
3246,12.1561334,-86.2970667,3
3247,12.1570203,-86.2970283,3
3248,12.1574349,-86.2969976,3
3249,12.1575148,-86.2969917,3
3250,12.1579003,-86.2969768,3
3251,12.1578822,-86.2965167,3
3252,12.1578633,-86.2960361,3
3253,12.1578452,-86.295654,3
3254,12.1578436,-86.2956203,3
3255,12.1578244,-86.2951701,3
3256,12.1578122,-86.2948212,3
3257,12.1577922,-86.2942479,3
3258,12.1589588,-86.294192,3
3259,12.1596285,-86.2941733,3
3260,12.1597818,-86.2941943,3
3261,12.1597823,-86.2941778,3
3262,12.1597823,-86.2940266,3
3263,12.1597754,-86.2939452,3
3264,12.1599659,-86.2938386,3
3265,12.1600595,-86.2938148,3
3266,12.1608785,-86.2937495,3
3267,12.1613294,-86.2936945,3
3268,12.1613811,-86.2936882,3
3269,12.1617284,-86.2936488,3
3270,12.1617933,-86.2936417,3
3271,12.1618594,-86.2936366,3
3272,12.1626238,-86.2935773,3
3273,12.1627194,-86.293564,3
3274,12.163319,-86.2934806,3
3275,12.163319,-86.2934806,3
3276,12.1627194,-86.293564,3
3277,12.1626238,-86.2935773,3
3278,12.1618594,-86.2936366,3
3279,12.1617933,-86.2936417,3
3280,12.1617284,-86.2936488,3
3281,12.1613811,-86.2936882,3
3282,12.1613294,-86.2936945,3
3283,12.1608785,-86.2937495,3
3284,12.1600595,-86.2938148,3
3285,12.1599659,-86.2938386,3
3286,12.1597754,-86.2939452,3
3287,12.1597823,-86.2940266,3
3288,12.1597823,-86.2941778,3
3289,12.1597818,-86.2941943,3
3290,12.1596285,-86.2941733,3
3291,12.1589588,-86.294192,3
3292,12.1577922,-86.2942479,3
3293,12.1578122,-86.2948212,3
3294,12.1578244,-86.2951701,3
3295,12.1578436,-86.2956203,3
3296,12.1578452,-86.295654,3
3297,12.1578633,-86.2960361,3
3298,12.1578822,-86.2965167,3
3299,12.1579003,-86.2969768,3
3300,12.1575148,-86.2969917,3
3301,12.1574349,-86.2969976,3
3302,12.1570203,-86.2970283,3
3303,12.1561334,-86.2970667,3
3304,12.155244,-86.2971096,3
3305,12.1544783,-86.2971478,3
3306,12.1543359,-86.2971508,3
3307,12.1540562,-86.2971592,3
3308,12.1534566,-86.29717,3
3309,12.1530378,-86.297192,3
3310,12.1526169,-86.2972141,3
3311,12.1522158,-86.2972352,3
3312,12.152129,-86.2972397,3
3313,12.1517824,-86.2972579,3
3314,12.1512338,-86.2972868,3
3315,12.1509075,-86.2973039,3
3316,12.1502051,-86.2973263,3
3317,12.1500968,-86.2973315,3
3318,12.1493301,-86.297368,3
3319,12.1488536,-86.2973908,3
3320,12.1484463,-86.2974048,3
3321,12.1483994,-86.2964906,3
3322,12.1483897,-86.2962717,3
3323,12.1483714,-86.2958606,3
3324,12.1483588,-86.2956146,3
3325,12.1483286,-86.2950246,3
3326,12.1482146,-86.2941338,3
3327,12.1481683,-86.2937657,3
3328,12.1481008,-86.2932299,3
3329,12.1480058,-86.2923217,3
3330,12.1479919,-86.2920615,3
3331,12.1479394,-86.2910399,3
3332,12.147891,-86.2900833,3
3333,12.1478741,-86.2893744,3
3334,12.1478734,-86.2892966,3
3335,12.1478742,-86.2889568,3
3336,12.1478817,-86.2886049,3
3337,12.1478836,-86.2883144,3
3338,12.1478831,-86.2878242,3
3339,12.1471354,-86.2878643,3
3340,12.1470373,-86.2878729,3
3341,12.1469837,-86.2878789,3
3342,12.1469285,-86.2878983,3
3343,12.1468924,-86.2879061,3
3344,12.1468514,-86.2879138,3
3345,12.1468278,-86.287915,3
3346,12.1468043,-86.2879133,3
3347,12.1467772,-86.2879082,3
3348,12.1467502,-86.2879016,3
3349,12.1466978,-86.2878849,3
3350,12.1465994,-86.287895,3
3351,12.1465622,-86.2878294,3
3352,12.1465382,-86.2877961,3
3353,12.1465157,-86.2877628,3
3354,12.1464991,-86.2877386,3
3355,12.1464848,-86.2877151,3
3356,12.1464693,-86.2876872,3
3357,12.1464563,-86.2876602,3
3358,12.1464319,-86.2876206,3
3359,12.1463935,-86.2875315,3
3360,12.1463717,-86.2874693,3
3361,12.1463553,-86.2874215,3
3362,12.146342,-86.2873753,3
3363,12.1463178,-86.2872654,3
3364,12.1463082,-86.2871908,3
3365,12.146305,-86.2871555,3
3366,12.1462829,-86.2868571,3
3367,12.1462352,-86.2862233,3
3368,12.1461687,-86.2855411,3
3369,12.1461672,-86.2854973,3
3370,12.1461607,-86.2853721,3
3371,12.1461429,-86.28518,3
3372,12.1460665,-86.2842659,3
3373,12.1460366,-86.2838539,3
3374,12.1459939,-86.2832766,3
3375,12.1459003,-86.2823517,3
3376,12.1453616,-86.2824079,3
3377,12.1448514,-86.2824591,3
3378,12.1443185,-86.2825167,3
3379,12.1439373,-86.2825563,3
3380,12.1432909,-86.2826133,3
3381,12.1422906,-86.2827016,3
3382,12.1417249,-86.2827547,3
3383,12.1414034,-86.2827845,3
3384,12.1407262,-86.2828574,3
3385,12.1405025,-86.2828815,3
3386,12.1399784,-86.2829393,3
3387,12.1396391,-86.2829741,3
3388,12.1393309,-86.282983,3
3389,12.139107,-86.2829692,3
3390,12.1388486,-86.2829207,3
3391,12.1386173,-86.2828619,3
3392,12.138204,-86.2826986,3
3393,12.1379109,-86.2825126,3
3394,12.1375829,-86.2822349,3
3395,12.1373956,-86.2820734,3
3396,12.137268,-86.2819694,3
3397,12.1368088,-86.2816105,3
3398,12.1366251,-86.2814909,3
3399,12.1365618,-86.2814497,3
3400,12.1365561,-86.2814471,3
3401,12.1362933,-86.2813276,3
3402,12.1361505,-86.2812646,3
3403,12.1360114,-86.2812651,3
3404,12.1357992,-86.28123,3
3405,12.1356155,-86.281211,3
3406,12.1353613,-86.2813166,3
3407,12.1353157,-86.2813469,3
3408,12.1352657,-86.2813689,3
3409,12.1351948,-86.2813845,3
3410,12.1351223,-86.2813835,3
3411,12.1350518,-86.2813659,3
3412,12.1349869,-86.2813328,3
3413,12.1349209,-86.2812747,3
3414,12.1348724,-86.2812008,3
3415,12.1348426,-86.2811017,3
3416,12.1348442,-86.2809981,3
3417,12.1348771,-86.2809,3
3418,12.1349381,-86.2808172,3
3419,12.1349919,-86.2807742,3
3420,12.1350535,-86.2807437,3
3421,12.135123,-86.2806376,3
3422,12.1352069,-86.2804834,3
3423,12.1352506,-86.2803499,3
3424,12.1354323,-86.2794188,3
3425,12.1354735,-86.2792107,3
3426,12.1355057,-86.2790514,3
3427,12.1356682,-86.2782486,3
3428,12.1357304,-86.2779414,3
3429,12.1357378,-86.2779047,3
3430,12.1357932,-86.2776312,3
3431,12.135833,-86.2774386,3
3432,12.13596,-86.2768746,3
3433,12.1360221,-86.2764925,3
3434,12.1361118,-86.2760475,3
3435,12.1361896,-86.2756882,3
3436,12.1361698,-86.2755804,3
3437,12.1361537,-86.2755131,3
3438,12.136128,-86.2754634,3
3439,12.1360944,-86.2754209,3
3440,12.1360492,-86.2753861,3
3441,12.1360092,-86.2753601,3
3442,12.1359335,-86.2753125,3
3443,12.1356391,-86.2752754,3
3444,12.1353447,-86.2752382,3
3445,12.1351027,-86.2752152,3
3446,12.1346854,-86.2751756,3
3447,12.1337982,-86.2751192,3
3448,12.1332651,-86.2750968,3
3449,12.1328551,-86.2750788,3
3450,12.1319616,-86.2750649,3
3451,12.1308844,-86.2750357,3
3452,12.1306145,-86.2750162,3
3453,12.1301331,-86.2750119,3
3454,12.1298269,-86.2750257,3
3455,12.1294032,-86.275047,3
3456,12.1289391,-86.2750676,3
3457,12.1287421,-86.27508,3
3458,12.1284768,-86.2750952,3
3459,12.1281277,-86.2751043,3
3460,12.1276137,-86.2751312,3
3461,12.1272212,-86.2751192,3
3462,12.1262579,-86.2749817,3
3463,12.1260908,-86.274967,3
3464,12.1257048,-86.2749119,3
3465,12.125272,-86.2748841,3
3466,12.1250725,-86.2748561,3
3467,12.1248476,-86.2748134,3
3468,12.1247503,-86.2748022,3
3469,12.1246667,-86.2747869,3
3470,12.1247178,-86.2746942,3
3471,12.1247892,-86.2745754,3
3472,12.1248207,-86.2745277,3
3473,12.1249446,-86.2743121,3
3474,12.1254263,-86.2735385,3
3475,12.1258905,-86.2727856,3
3476,12.1260383,-86.2725458,3
3477,12.1269765,-86.2710509,3
3478,12.1276616,-86.2699339,3
3479,12.1281961,-86.2689596,3
3480,12.1283409,-86.2686118,3
3481,12.1285108,-86.2681634,3
3482,12.1286561,-86.267708,3
3483,12.12871,-86.2675285,3
3484,12.1287586,-86.2673345,3
3485,12.1288168,-86.2671179,3
3486,12.1288392,-86.2670239,3
3487,12.1288528,-86.2669567,3
3488,12.128857,-86.266883,3
3489,12.1288407,-86.26681,3
3490,12.1288045,-86.2667064,3
3491,12.1287818,-86.2665996,3
3492,12.1287749,-86.2665858,3
3493,12.1287513,-86.266546,3
3494,12.128732,-86.266504,3
3495,12.1287171,-86.26646,3
3496,12.1287069,-86.2664148,3
3497,12.1287009,-86.2663596,3
3498,12.1287016,-86.2663041,3
3499,12.1287093,-86.2662491,3
3500,12.1287237,-86.2661956,3
3501,12.1287446,-86.2661443,3
3502,12.1287716,-86.2660961,3
3503,12.1288043,-86.2660519,3
3504,12.1288423,-86.2660122,3
3505,12.1288908,-86.2659735,3
3506,12.1289442,-86.2659423,3
3507,12.1290014,-86.2659193,3
3508,12.1290612,-86.2659048,3
3509,12.1291509,-86.2658166,3
3510,12.1291992,-86.2657686,3
3511,12.1292429,-86.2657159,3
3512,12.1292646,-86.265682,3
3513,12.1292817,-86.265648,3
3514,12.1293136,-86.2655546,3
3515,12.1293845,-86.2653437,3
3516,12.1295354,-86.2648653,3
3517,12.1296568,-86.2644674,3
3518,12.1297741,-86.2642413,3
3519,12.1298398,-86.2640195,3
3520,12.1300339,-86.2634382,3
3521,12.1302215,-86.262888,3
3522,12.1303585,-86.2625377,3
3523,12.1305334,-86.2621819,3
3524,12.1305458,-86.2621597,3
3525,12.1306786,-86.2619172,3
3526,12.1307597,-86.2617715,3
3527,12.130947,-86.2614704,3
3528,12.1309553,-86.261457,3
3529,12.1310187,-86.261353,3
3530,12.1311498,-86.2611341,3
3531,12.1313122,-86.260857,3
3532,12.1314131,-86.2606342,3
3533,12.1314427,-86.2605464,3
3534,12.1314919,-86.2604277,3
3535,12.1315552,-86.2602571,3
3536,12.1316582,-86.2599865,3
3537,12.1316982,-86.2598814,3
3538,12.1318718,-86.2593587,3
3539,12.1319699,-86.25907,3
3540,12.1320036,-86.2589976,3
3541,12.1322297,-86.258333,3
3542,12.1323107,-86.2581347,3
3543,12.1323329,-86.2580553,3
3544,12.1323454,-86.2579738,3
3545,12.1323481,-86.2578913,3
3546,12.1323409,-86.2578091,3
3547,12.1323116,-86.2577437,3
3548,12.1322978,-86.2576731,3
3549,12.1323014,-86.2575732,3
3550,12.1323257,-86.2574763,3
3551,12.1323695,-86.2573869,3
3552,12.1324308,-86.2573089,3
3553,12.132511,-86.2572377,3
3554,12.1325597,-86.2572214,3
3555,12.1326143,-86.2572014,3
3556,12.1326995,-86.2572048,3
3557,12.132781,-86.2572303,3
3558,12.1328534,-86.2572762,3
3559,12.1329164,-86.2573326,3
3560,12.1329352,-86.257407,3
3561,12.133076,-86.2575106,3
3562,12.1332815,-86.2575952,3
3563,12.133794,-86.2577555,3
3564,12.1338806,-86.2578155,3
3565,12.1339141,-86.2578189,3
3566,12.1339933,-86.2578417,3
3567,12.134126,-86.2578798,3
3568,12.134473,-86.2579758,3
3569,12.1352124,-86.2581864,3
3570,12.1357985,-86.2583534,3
3571,12.1362936,-86.2584809,3
3572,12.1364586,-86.2585234,3
3573,12.13692,-86.2586417,3
3574,12.1371852,-86.2587097,3
3575,12.137384,-86.258761,3
3576,12.1374639,-86.2587815,3
3577,12.1378786,-86.2588954,3
3578,12.1379958,-86.2589122,3
3579,12.1380905,-86.258939,3
3580,12.1383075,-86.2590003,3
3581,12.1384177,-86.2590341,3
3582,12.1384591,-86.2590706,3
3583,12.1385176,-86.2590872,3
3584,12.1387702,-86.2591586,3
3585,12.1389639,-86.259212,3
3586,12.138994,-86.259221,3
3587,12.1390656,-86.2592423,3
3588,12.1391248,-86.2592599,3
3589,12.1394964,-86.2593704,3
3590,12.1400398,-86.2595024,3
3591,12.1402116,-86.2595357,3
3592,12.1404193,-86.2595665,3
3593,12.1408127,-86.2596334,3
3594,12.1411085,-86.2596877,3
3595,12.1416252,-86.2597509,3
3596,12.1421515,-86.2597758,3
3597,12.1422992,-86.259782,3
3598,12.1426427,-86.2597848,3
3599,12.1429523,-86.2597868,3
3600,12.1430223,-86.2597135,3
3601,12.1435624,-86.2596137,3
3602,12.1435724,-86.2596119,3
3603,12.1439042,-86.2595658,3
3604,12.1442086,-86.2595236,3
3605,12.1442273,-86.259521,3
3606,12.1447048,-86.2594325,3
3607,12.145461,-86.2590602,3
3608,12.1459159,-86.2588191,3
3609,12.1460486,-86.2587629,3
3610,12.1466565,-86.2584385,3
3611,12.1469176,-86.2584122,3
3612,12.1470551,-86.2584104,3
3613,12.1470903,-86.2583893,3
3614,12.14711,-86.2583558,3
3615,12.1471077,-86.2582911,3
3616,12.1470839,-86.2580437,3
3617,12.1470749,-86.2577714,3
3618,12.1470696,-86.2576664,3
3619,12.1470616,-86.2574389,3
3620,12.1469664,-86.2570016,3
3621,12.1467916,-86.2566341,3
3622,12.1465573,-86.2562641,3
3623,12.1462217,-86.2559809,3
3624,12.146009,-86.2558811,3
3625,12.1461336,-86.2556253,3
3626,12.1462374,-86.2554102,3
3627,12.1463119,-86.255285,3
3628,12.1464157,-86.2551734,3
3629,12.1464831,-86.255125,3
3630,12.1465574,-86.2550716,3
3631,12.146424,-86.2548906,3
3632,12.146198,-86.2546204,3
3633,12.1460782,-86.2544672,3
3634,12.1460104,-86.2543896,3
3635,12.1458628,-86.2542054,3
3636,12.1456698,-86.2538792,3
3637,12.1456013,-86.2536803,3
3638,12.1455584,-86.2535502,3
3639,12.1454782,-86.253289,3
3640,12.1454582,-86.2532242,3
3641,12.1454218,-86.2530763,3
3642,12.1453897,-86.2529667,3
3643,12.1453048,-86.2526385,3
3644,12.1451542,-86.2521402,3
3645,12.1450961,-86.2518982,3
3646,12.1450509,-86.2517779,3
3647,12.1450261,-86.251649,3
3648,12.1450281,-86.2514339,3
3649,12.1450471,-86.2512857,3
3650,12.1451608,-86.2508354,3
3651,12.1452499,-86.2505142,3
3652,12.1453399,-86.2501894,3
3653,12.1453814,-86.2500478,3
3654,12.1454722,-86.2499386,3
3655,12.1455378,-86.2496464,3
3656,12.1455744,-86.2495169,3
3657,12.1456147,-86.2493821,3
3658,12.1456894,-86.2491522,3
3659,12.1457865,-86.2488534,3
3660,12.1458382,-86.2487179,3
3661,12.1458935,-86.2485907,3
3662,12.1459135,-86.2485399,3
3663,12.1461105,-86.2480368,3
3664,12.146274,-86.2476027,3
3665,12.1463368,-86.247334,3
3666,12.1463544,-86.2472151,3
3667,12.1463702,-86.2471086,3
3668,12.1463934,-86.2468461,3
3669,12.1463894,-86.246729,3
3670,12.1463822,-86.2465189,3
3671,12.1463379,-86.2462897,3
3672,12.1463128,-86.2458354,3
3673,12.1463102,-86.2457877,3
3674,12.1463035,-86.245666,3
3675,12.1462567,-86.2448253,3
3676,12.1462186,-86.243997,3
3677,12.1461753,-86.2431551,3
3678,12.1461669,-86.2429666,3
3679,12.1461393,-86.2423443,3
3680,12.146125,-86.2421036,3
3681,12.1461192,-86.2420063,3
3682,12.146113,-86.2419031,3
3683,12.1460962,-86.241622,3
3684,12.1461278,-86.2415598,3
3685,12.1461237,-86.2414585,3
3686,12.1461202,-86.2414069,3
3687,12.1461169,-86.2413581,3
3688,12.1461129,-86.2412534,3
3689,12.1460694,-86.2411386,3
3690,12.1460721,-86.2408978,3
3691,12.1460742,-86.2408128,3
3692,12.1460986,-86.2405806,3
3693,12.146189,-86.2402735,3
3694,12.1462951,-86.2400139,3
3695,12.1464342,-86.2396656,3
3696,12.1464806,-86.2394771,3
3697,12.1465185,-86.2392456,3
3698,12.1465172,-86.2389241,3
3699,12.1464855,-86.2386422,3
3700,12.1464514,-86.238392,3
3701,12.1464448,-86.2383438,3
3702,12.1464234,-86.2381864,3
3703,12.1463821,-86.2378518,3
3704,12.1463338,-86.2374596,3
3705,12.1461658,-86.2360555,3
3706,12.1461796,-86.2358655,3
3707,12.1461604,-86.235706,3
3708,12.1461279,-86.2354507,3
3709,12.1460967,-86.2352055,3
3710,12.1460749,-86.2350798,3
3711,12.1460717,-86.2350611,3
3712,12.146029,-86.2348699,3
3713,12.1460034,-86.2347547,3
3714,12.1459932,-86.2347084,3
3715,12.1459862,-86.2346767,3
3716,12.1459782,-86.2346449,3
3717,12.1459562,-86.2345453,3
3718,12.1458336,-86.234289,3
3719,12.1456868,-86.2341592,3
3720,12.1456727,-86.2341531,3
3721,12.1456591,-86.2341461,3
3722,12.1456459,-86.2341381,3
3723,12.1456333,-86.2341293,3
3724,12.1456213,-86.2341197,3
3725,12.1456099,-86.2341092,3
3726,12.1455993,-86.234098,3
3727,12.1455894,-86.2340861,3
3728,12.1455802,-86.2340736,3
3729,12.1455719,-86.2340605,3
3730,12.1455645,-86.2340468,3
3731,12.145558,-86.2340327,3
3732,12.1455548,-86.2340257,3
3733,12.145402,-86.2339827,3
3734,12.1452204,-86.2339625,3
3735,12.1449314,-86.2339211,3
3736,12.1447045,-86.2338994,3
3737,12.1442829,-86.2338464,3
3738,12.1441204,-86.2338301,3
3739,12.1426665,-86.2336614,3
3740,12.1415594,-86.23353,3
3741,12.1408249,-86.233453,3
3742,12.1400938,-86.2333664,3
3743,12.1400219,-86.2333596,3
3744,12.1397236,-86.2333256,3
3745,12.1393596,-86.2332818,3
3746,12.1385023,-86.2331949,3
3747,12.138345,-86.2331695,3
3748,12.1383623,-86.2331215,3
3749,12.1384343,-86.232936,3
3750,12.1385734,-86.2327939,3
3751,12.1387564,-86.2326178,3
3752,12.1388199,-86.2325542,3
3753,12.1388689,-86.232424,3
3754,12.1390587,-86.231952,3
3755,12.1390576,-86.2315899,3
3756,12.1390556,-86.2312921,3
3757,12.139045,-86.2308076,3
3758,12.1390449,-86.2307822,3
3759,12.1390445,-86.2306538,3
3760,12.139035,-86.2305969,3
3761,12.139014,-86.2305473,3
3762,12.1389868,-86.2305017,3
3763,12.1386607,-86.2300836,3
3764,12.138479,-86.2297619,3
3765,12.1384327,-86.229542,3
3766,12.1384121,-86.2292985,3
3767,12.1384141,-86.2292423,3
3768,12.1384153,-86.2292106,3
3769,12.1384172,-86.229158,3
3770,12.1385215,-86.2284323,3
3771,12.1385524,-86.2282758,3
3772,12.1385975,-86.2281163,3
3773,12.1385995,-86.2280513,3
3774,12.1385917,-86.2279722,3
3775,12.1385038,-86.2278438,3
3776,12.1384374,-86.2277059,3
3777,12.138411,-86.2276274,3
3778,12.1384048,-86.2276092,3
3779,12.1383984,-86.2275903,3
3780,12.1383436,-86.2273311,3
3781,12.1383379,-86.2273024,3
3782,12.138332,-86.2272364,3
3783,12.138316,-86.2270755,3
3784,12.138303,-86.2269124,3
3785,12.1382871,-86.2266278,3
3786,12.1382571,-86.2250797,3
3787,12.138259,-86.2249644,3
3788,12.1382659,-86.2245335,3
3789,12.1382701,-86.2242737,3
3790,12.1382969,-86.2241853,3
3791,12.1383341,-86.2240622,3
3792,12.138365,-86.2239599,3
3793,12.1383897,-86.2238784,3
3794,12.1384945,-86.2234271,3
3795,12.1385018,-86.2229007,3
3796,12.1384672,-86.2219946,3
3797,12.1384613,-86.2218411,3
3798,12.1384602,-86.2218124,3
3799,12.1384413,-86.2213174,3
3800,12.1384331,-86.2210797,3
3801,12.1383907,-86.2206324,3
3802,12.1383556,-86.2204831,3
3803,12.1382979,-86.2197511,3
3804,12.1382927,-86.2197097,3
3805,12.1382504,-86.2192964,3
3806,12.1382354,-86.2192026,3
3807,12.1382087,-86.2191068,3
3808,12.1381865,-86.2190264,3
3809,12.1380636,-86.2187551,3
3810,12.1379287,-86.2185281,3
3811,12.1374794,-86.2177848,3
3812,12.1372731,-86.2174389,3
3813,12.1372142,-86.2173485,3
3814,12.1370025,-86.2171768,3
3815,12.1369117,-86.217134,3
3816,12.1368442,-86.2171114,3
3817,12.1367728,-86.2170876,3
3818,12.1366688,-86.2170693,3
3819,12.1365464,-86.2170477,3
3820,12.135807,-86.2170722,3
3821,12.135461,-86.2170841,3
3822,12.1354193,-86.2170857,3
3823,12.1353993,-86.2170869,3
3824,12.1351071,-86.2171044,3
3825,12.1346491,-86.2171406,3
3826,12.1345383,-86.2171484,3
3827,12.1341787,-86.2171805,3
3828,12.1341288,-86.2171833,3
3829,12.1337342,-86.2172059,3
3830,12.1335371,-86.2172171,3
3831,12.1334554,-86.2172218,3
3832,12.1331584,-86.2172387,3
3833,12.1328591,-86.2172558,3
3834,12.1324171,-86.217281,3
3835,12.1320844,-86.2172999,3
3836,12.1319771,-86.2173061,3
3837,12.1316972,-86.217322,3
3838,12.1316457,-86.217325,3
3839,12.1314441,-86.2173365,3
3840,12.1311651,-86.2173524,3
3841,12.1307921,-86.2173737,3
3842,12.1304891,-86.2173909,3
3843,12.1301689,-86.2174092,3
3844,12.1298632,-86.2174266,3
3845,12.129594,-86.217442,3
3846,12.1292341,-86.2174625,3
3847,12.1289266,-86.21748,3
3848,12.1288244,-86.2174869,3
3849,12.128425,-86.2175171,3
3850,12.1284069,-86.2173988,3
3851,12.1283607,-86.2170743,3
3852,12.1283405,-86.2169569,3
3853,12.1282623,-86.2163977,3
3854,12.1281684,-86.2156776,3
3855,12.1281399,-86.2153843,3
3856,12.1281077,-86.2150519,3
3857,12.1280964,-86.2149348,3
3858,12.1280269,-86.2142695,3
3859,12.1280176,-86.214164,3
3860,12.1279327,-86.213307,3
3861,12.1278976,-86.2130532,3
3862,12.1278103,-86.2123988,3
3863,12.1277553,-86.211967,3
3864,12.1277484,-86.2119137,3
3865,12.1277431,-86.2118733,3
3866,12.1276835,-86.2114023,3
3867,12.1275427,-86.2106128,3
3868,12.1274815,-86.2102861,3
3869,12.1274651,-86.2101859,3
3870,12.1274529,-86.2101121,3
3871,12.1274218,-86.209864,3
3872,12.1274074,-86.209764,3
3873,12.127402,-86.2097261,3
3874,12.1273827,-86.2095922,3
3875,12.1273356,-86.2093094,3
3876,12.1272651,-86.2088857,3
3877,12.1272532,-86.208808,3
3878,12.1272482,-86.208775,3
3879,12.127191,-86.2084017,3
3880,12.1271622,-86.2082139,3
3881,12.1271525,-86.2081503,3
3882,12.1270977,-86.2078949,3
3883,12.1270685,-86.2077589,3
3884,12.1269955,-86.2074184,3
3885,12.1269701,-86.2073002,3
3886,12.1268357,-86.2069208,3
3887,12.1267347,-86.2066357,3
3888,12.1266815,-86.2064856,3
3889,12.126651,-86.2064031,3
3890,12.1262164,-86.2052293,3
3891,12.126169,-86.2051213,3
3892,12.1260669,-86.2048887,3
3893,12.1260513,-86.2048531,3
3894,12.1259912,-86.2047133,3
3895,12.1259091,-86.2045318,3
3896,12.1258484,-86.2044087,3
3897,12.1261107,-86.2042547,3
3898,12.1265631,-86.2039376,3
3899,12.1267276,-86.2038256,3
3900,12.1269414,-86.2036801,3
3901,12.1271327,-86.2035499,3
3902,12.1273906,-86.2033921,3
3903,12.1277397,-86.2031617,3
3904,12.1280593,-86.2029471,3
3905,12.1281315,-86.2029002,3
3906,12.1285436,-86.2026254,3
3907,12.1297678,-86.2018302,3
3908,12.1298342,-86.2017871,3
3909,12.1301916,-86.2015441,3
3910,12.1302724,-86.2014891,3
3911,12.1304545,-86.2013699,3
3912,12.1306193,-86.2012633,3
3913,12.1322659,-86.2001765,3
3914,12.1324714,-86.2000339,3
3915,12.1330365,-86.1996492,3
3916,12.1333685,-86.1994413,3
3917,12.1337094,-86.1992357,3
3918,12.1338807,-86.1991193,3
3919,12.1341854,-86.198923,3
3920,12.1342583,-86.1987684,3
3921,12.1342837,-86.1986916,3
3922,12.1342931,-86.1986205,3
3923,12.1342594,-86.19848,3
3924,12.1342588,-86.1983794,3
3925,12.1342162,-86.1983094,3
3926,12.1341574,-86.1982138,3
3927,12.1340092,-86.1979203,3
3928,12.133972,-86.1978182,3
3929,12.1339052,-86.1976068,3
3930,12.1337996,-86.1972226,3
3931,12.1337122,-86.196582,3
3932,12.1336828,-86.1962951,3
3933,12.1336607,-86.1960859,3
3934,12.1336484,-86.195973,3
3935,12.1335826,-86.1954697,3
3936,12.1335681,-86.1953203,3
3937,12.1335635,-86.1952726,3
3938,12.1335569,-86.1952037,3
3939,12.1335514,-86.195147,3
3940,12.1335023,-86.1946698,3
3941,12.1334931,-86.1945497,3
3942,12.1336235,-86.1945415,3
3943,12.1337857,-86.1945315,3
3944,12.1341055,-86.1945098,3
3945,12.134681,-86.1944596,3
3946,12.1349564,-86.1944451,3
3947,12.1167824,-86.1969483,4
3948,12.1167717,-86.1968501,4
3949,12.1162806,-86.1970169,4
3950,12.1162177,-86.1970363,4
3951,12.1153219,-86.1971294,4
3952,12.1148892,-86.1971634,4
3953,12.1147313,-86.1971758,4
3954,12.1142066,-86.1972191,4
3955,12.1138083,-86.1972519,4
3956,12.1137701,-86.1968391,4
3957,12.1137388,-86.1964822,4
3958,12.113731,-86.1963938,4
3959,12.1130291,-86.1964948,4
3960,12.1121194,-86.1965674,4
3961,12.1121392,-86.1969253,4
3962,12.1121376,-86.1969692,4
3963,12.1121403,-86.1969985,4
3964,12.1121824,-86.1974755,4
3965,12.112191,-86.1975725,4
3966,12.1122512,-86.1982531,4
3967,12.112264,-86.1983974,4
3968,12.1122839,-86.198623,4
3969,12.1122993,-86.1987964,4
3970,12.1123197,-86.1990277,4
3971,12.1123328,-86.1991748,4
3972,12.1123543,-86.1994187,4
3973,12.1123679,-86.1995715,4
3974,12.1124126,-86.2000779,4
3975,12.1124474,-86.2004703,4
3976,12.1124536,-86.2005409,4
3977,12.1124752,-86.2007851,4
3978,12.1125397,-86.2011792,4
3979,12.1125498,-86.2012614,4
3980,12.112591,-86.2017358,4
3981,12.1126188,-86.2020559,4
3982,12.112642,-86.2023561,4
